subject	state	fractional_occupancy	mean_lifetime	mean_intervaltime
025	0	0.2489208633093525	3.239130434782609	21.425531914893618
025	1	0.23884892086330936	1.2473118279569892	11.11111111111111
025	2	0.053237410071942444	0.8490566037735849	40.75
025	3	0.4589928057553957	2.8072916666666665	8.673469387755102
026	0	0.2014388489208633	3.037974683544304	29.28205128205128
026	1	0.2	1.3916083916083917	14.371794871794872
026	2	0.0683453237410072	1.0338983050847457	36.81818181818182
026	3	0.5302158273381294	4.364238410596027	8.675324675324676
027	0	0.13309352517985612	2.610169491525424	40.5
027	1	0.1985611510791367	1.625	17.388059701492537
027	2	0.06402877697841726	1.5116279069767442	56.130434782608695
027	3	0.60431654676259	5.62043795620438	8.971014492753623
028	0	0.23669064748201438	2.712871287128713	20.074074074074073
028	1	0.2870503597122302	1.7630057803468209	11.612903225806452
028	2	0.09928057553956834	1.1728395061728396	30.61904761904762
028	3	0.376978417266187	2.7080745341614905	10.954022988505747
029	0	0.24244604316546764	2.0697674418604652	14.869565217391305
029	1	0.3129496402877698	1.4837209302325582	9.173913043478262
029	2	0.0856115107913669	1.0394736842105263	33.0
029	3	0.35899280575539566	1.820754716981132	8.910714285714286
030	0	0.17625899280575538	1.89	20.490909090909092
030	1	0.2870503597122302	1.5233160621761659	10.413461538461538
030	2	0.08920863309352518	1.3134328358208955	34.57142857142857
030	3	0.4474820143884892	2.463768115942029	7.837837837837838
031	0	0.15467625899280577	1.6701030927835052	23.442307692307693
031	1	0.26258992805755393	1.4833333333333334	11.22680412371134
031	2	0.07553956834532374	1.09375	38.61764705882353
031	3	0.5071942446043165	3.291891891891892	8.16842105263158
032	0	0.29640287769784174	5.166666666666667	24.102564102564102
032	1	0.11079136690647481	1.1666666666666667	26.4375
032	2	0.06978417266187051	0.984375	38.0
032	3	0.5230215827338129	6.663366336633663	13.20754716981132
033	0	0.11079136690647481	1.6666666666666667	32.44736842105263
033	1	0.23741007194244604	1.3333333333333333	11.742268041237113
033	2	0.06690647482014389	0.9836065573770492	40.28125
033	3	0.5848920863309353	3.63265306122449	6.72
034	0	0.218705035971223	2.0689655172413794	15.396825396825397
034	1	0.2992805755395683	1.6145833333333333	9.619047619047619
034	2	0.0856115107913669	0.8089887640449438	26.304347826086957
034	3	0.3964028776978417	2.269035532994924	9.145631067961165
035	0	0.2460431654676259	2.131782945736434	16.848484848484848
035	1	0.23237410071942446	1.2921348314606742	11.445652173913043
035	2	0.10719424460431655	1.8709677419354838	38.8125
035	3	0.4143884892086331	2.5372340425531914	9.193877551020408
036	0	0.31654676258992803	2.740740740740741	14.72463768115942
036	1	0.04460431654676259	0.813953488372093	48.42307692307692
036	2	0.08201438848920864	1.2307692307692308	39.42424242424242
036	3	0.5568345323741007	5.30827067669173	10.194029850746269
037	0	0.06978417266187051	1.7380952380952381	50.04347826086956
037	1	0.2920863309352518	1.5228426395939085	10.285714285714286
037	2	0.04388489208633094	0.9047619047619048	57.27272727272727
037	3	0.5942446043165468	3.8421052631578947	6.936842105263158
038	0	0.1158273381294964	2.6470588235294117	45.72
038	1	0.25107913669064746	1.4431818181818181	11.936170212765957
038	2	0.05971223021582734	1.1666666666666667	49.26923076923077
038	3	0.5733812949640288	4.560509554140127	8.4
039	0	0.1906474820143885	3.4696969696969697	26.257142857142856
039	1	0.19640287769784173	1.549618320610687	16.985507246376812
039	2	0.1079136690647482	2.2222222222222223	41.827586206896555
039	3	0.5050359712230216	4.7669172932330826	7.029850746268656
040	0	0.3129496402877698	3.4363636363636365	15.482142857142858
040	1	0.16115107913669063	1.204724409448819	16.84285714285714
040	2	0.08345323741007195	0.8571428571428571	26.186046511627907
040	3	0.44244604316546765	3.7241379310344827	11.472972972972974
041	0	0.26402877697841726	2.392	15.149253731343284
041	1	0.1539568345323741	1.1328125	18.25
041	2	0.06762589928057554	0.7887323943661971	34.108108108108105
041	3	0.5143884892086331	3.3118279569892475	7.857142857142857
042	0	0.20071942446043164	4.846153846153846	38.0
042	1	0.14676258992805755	1.8275862068965518	27.454545454545453
042	2	0.04820143884892086	1.7	55.666666666666664
042	3	0.60431654676259	7.268518518518518	10.907407407407407
043	0	0.239568345323741	5.016666666666667	28.677419354838708
043	1	0.26906474820143883	1.8354430379746836	12.975903614457831
043	2	0.07338129496402877	1.0625	34.57575757575758
043	3	0.4179856115107914	3.2745098039215685	10.582278481012658
045	0	0.32661870503597124	2.953846153846154	12.405797101449275
045	1	0.1647482014388489	1.1278195488721805	14.935897435897436
045	2	0.12589928057553956	1.3626373626373627	25.24
045	3	0.38273381294964026	2.380434782608696	8.956989247311828
046	0	0.2503597122302158	6.44	31.68
046	1	0.17410071942446043	1.4666666666666666	17.876923076923077
046	2	0.0920863309352518	1.5737704918032787	39.16129032258065
046	3	0.48345323741007196	5.590909090909091	13.571428571428571
