subject	state	fractional_occupancy	mean_lifetime	mean_intervaltime
001	0	0.33237616654702085	15.448275862068966	26.142857142857142
001	1	0.26346015793251976	72.8	32.5
001	2	0.18951902368987797	15.0	88.0
001	3	0.21249102656137833	13.571428571428571	88.5
002	0	0.40703517587939697	17.774193548387096	55.666666666666664
002	1	0.2914572864321608	13.964285714285714	65.42857142857143
002	2	0.17372577171572146	12.157894736842104	61.1
002	3	0.12562814070351758	3.85	59.25
003	0	0.31873653984206746	12.529411764705882	28.11764705882353
003	1	0.29576453697056715	11.257142857142858	48.05882352941177
003	2	0.18449389806173727	4.6	44.57692307692308
003	3	0.19885139985642497	9.03448275862069	63.714285714285715
004	0	0.18449389806173727	28.0	63.75
004	1	0.11342426417803302	52.0	32.0
004	2	0.4206748025843503	64.55555555555556	102.0
004	3	0.27925340990667624	27.214285714285715	88.14285714285714
005	0	0.40344580043072503	23.91304347826087	33.90909090909091
005	1	0.23689877961234745	29.454545454545453	141.4
005	2	0.18377602297200288	15.4375	142.75
005	3	0.17372577171572146	14.5625	106.625
006	0	0.20531227566403445	8.151515151515152	61.0625
006	1	0.16439339554917445	4.319148936170213	45.52
006	2	0.36898779612347454	8.344827586206897	31.20689655172414
006	3	0.25915290739411345	6.283018867924528	35.925925925925924
007	0	0.38765254845656855	22.956521739130434	78.27272727272727
007	1	0.38334529791816224	35.06666666666667	95.71428571428571
007	2	0.12132089016511127	6.826086956521739	69.72727272727273
007	3	0.10552763819095477	6.090909090909091	90.0
009	0	0.29361091170136394	18.952380952380953	85.1
009	1	0.19885139985642497	20.76923076923077	172.66666666666666
009	2	0.36109117013639624	18.11111111111111	67.15384615384616
009	3	0.14429289303661164	17.545454545454547	132.28571428571428
012	0	0.36611629576453697	38.69230769230769	147.66666666666666
012	1	0.31012203876525485	38.72727272727273	157.2
012	2	0.07178750897343862	7.153846153846154	193.0
012	3	0.2498205312275664	22.666666666666668	57.42857142857143
014	0	0.1658291457286432	25.11111111111111	140.25
014	1	0.3503230437903805	17.555555555555557	62.69230769230769
014	2	0.29002153625269206	18.714285714285715	92.4
014	3	0.19167264895908112	11.590909090909092	94.54545454545455
015	0	0.43072505384063176	39.46666666666667	111.57142857142857
015	1	0.25771715721464467	32.09090909090909	138.8
015	2	0.1773151471643934	13.166666666666666	118.88888888888889
015	3	0.13208901651112706	25.714285714285715	25.666666666666668
016	0	0.19023689877961233	17.133333333333333	82.85714285714286
016	1	0.2613065326633166	23.733333333333334	134.85714285714286
016	2	0.2132089016511127	26.454545454545453	202.4
016	3	0.3330940416367552	15.482758620689655	61.214285714285715
018	0	0.14285714285714285	8.952380952380953	105.2
018	1	0.17587939698492464	7.931034482758621	54.5
018	2	0.22684852835606603	11.185185185185185	81.0
018	3	0.45226130653266333	12.346938775510203	29.833333333333332
019	0	0.14788226848528357	10.31578947368421	71.22222222222223
019	1	0.2663316582914573	24.2	97.28571428571429
019	2	0.3022254127781766	19.523809523809526	92.2
019	3	0.2814070351758794	18.142857142857142	57.9
020	0	0.33022254127781764	13.424242424242424	58.6875
020	1	0.27207465900933236	53.57142857142857	92.0
020	2	0.2089016511127064	6.948717948717949	37.21052631578947
020	3	0.18664752333094042	9.88	93.41666666666667
021	0	0.18018664752333094	10.391304347826088	104.54545454545455
021	1	0.2605886575735822	12.925925925925926	66.23076923076923
021	2	0.25699928212491024	8.666666666666666	46.8421052631579
021	3	0.30007178750897345	10.205128205128204	42.421052631578945
022	0	0.35678391959798994	11.30952380952381	42.04761904761905
022	1	0.22972002871500358	18.294117647058822	101.625
022	2	0.21177315147164394	9.0	73.93333333333334
022	3	0.19956927494615936	7.0	40.5
024	0	0.2290021536252692	20.733333333333334	60.142857142857146
024	1	0.36180904522613067	23.476190476190474	80.5
024	2	0.15003589375448673	8.565217391304348	105.45454545454545
024	3	0.25699928212491024	16.523809523809526	103.4
025	0	0.3022254127781766	21.63157894736842	108.33333333333333
025	1	0.19382627422828427	24.0	169.6
025	2	0.1722900215362527	9.91304347826087	99.18181818181819
025	3	0.3295046661880833	32.214285714285715	125.71428571428571
026	0	0.16511127063890882	6.235294117647059	31.705882352941178
026	1	0.38334529791816224	16.70967741935484	57.06666666666667
026	2	0.2770997846374731	8.25	43.63636363636363
026	3	0.1722900215362527	6.96875	65.0
027	0	0.47092605886575734	19.363636363636363	46.875
027	1	0.2972002871500359	7.938775510204081	29.041666666666668
027	2	0.14501076812634603	4.7894736842105265	56.10526315789474
027	3	0.08470926058865758	2.6216216216216215	51.75
028	0	0.3474515434314429	11.292682926829269	46.3
028	1	0.2440775305096913	12.074074074074074	61.07692307692308
028	2	0.1249102656137832	5.888888888888889	73.71428571428571
028	3	0.2814070351758794	8.386363636363637	42.54545454545455
029	0	0.271356783919598	15.91304347826087	91.18181818181819
029	1	0.3431442928930366	27.58823529411765	78.25
029	2	0.15865039483129936	11.105263157894736	81.11111111111111
029	3	0.22469490308686288	11.074074074074074	78.23076923076923
030	0	0.3503230437903805	37.0	151.33333333333334
030	1	0.3079684134960517	47.111111111111114	78.0
030	2	0.10768126346015794	20.857142857142858	292.3333333333333
030	3	0.23187365398420676	21.0	63.857142857142854
031	0	0.5233309404163675	28.64	56.083333333333336
031	1	0.27494615936826994	127.0	245.0
031	2	0.12275664034458005	12.615384615384615	65.0
031	3	0.07681263460157932	9.181818181818182	187.8
032	0	0.20100502512562815	18.133333333333333	142.57142857142858
032	1	0.23259152907394112	24.384615384615383	146.83333333333334
032	2	0.32519741564967697	26.058823529411764	99.88888888888889
032	3	0.2390524048815506	36.44444444444444	83.0
033	0	0.22469490308686288	13.08695652173913	94.54545454545455
033	1	0.1715721464465183	12.052631578947368	97.77777777777777
033	2	0.22038765254845658	9.387096774193548	60.13333333333333
033	3	0.3811916726489591	16.612903225806452	45.53333333333333
034	0	0.1191672648959081	17.88888888888889	175.25
034	1	0.19095477386934673	23.636363636363637	159.8
034	2	0.2979181622397703	27.133333333333333	81.71428571428571
034	3	0.3898061737257717	31.41176470588235	53.875
035	0	0.31012203876525485	9.295454545454545	42.13636363636363
035	1	0.20603015075376885	56.8	15.5
035	2	0.25340990667623836	7.6976744186046515	45.714285714285715
035	3	0.22828427853553482	8.277777777777779	33.63157894736842
036	0	0.44508255563531945	47.15384615384615	28.833333333333332
036	1	0.32017229002153624	63.142857142857146	94.0
036	2	0.167264895908112	13.176470588235293	92.625
036	3	0.06532663316582915	12.428571428571429	45.333333333333336
037	0	0.5441493180186647	68.36363636363636	126.8
037	1	0.08973438621679827	124.0	0.0
037	2	0.33237616654702085	65.57142857142857	305.0
037	3	0.03158650394831299	5.714285714285714	266.0
038	0	0.34960516870064606	25.105263157894736	49.77777777777778
038	1	0.3230437903804738	34.07692307692308	141.66666666666666
038	2	0.1715721464465183	15.4	130.0
038	3	0.15362526920315864	10.736842105263158	63.333333333333336
039	0	0.2914572864321608	14.518518518518519	67.23076923076923
039	1	0.25269203158650394	20.176470588235293	107.75
039	2	0.3539124192390524	12.128205128205128	44.05263157894737
039	3	0.09978463747307968	12.090909090909092	139.8
040	0	0.4063173007896626	26.428571428571427	72.1
040	1	0.29504666188083273	136.33333333333334	892.0
040	2	0.2498205312275664	22.666666666666668	133.28571428571428
040	3	0.046661880832735106	5.363636363636363	154.0
041	0	0.32519741564967697	26.11764705882353	60.0
041	1	0.3431442928930366	31.333333333333332	103.0
041	2	0.09475951184493898	11.454545454545455	233.6
041	3	0.2347451543431443	19.8125	38.666666666666664
042	0	0.39339554917444364	25.571428571428573	85.2
042	1	0.32663316582914576	26.235294117647058	81.125
042	2	0.06389088298636038	4.647058823529412	75.11111111111111
042	3	0.2139267767408471	13.666666666666666	43.9
043	0	0.3223259152907394	25.88235294117647	44.75
043	1	0.2756640344580043	16.17391304347826	76.0909090909091
043	2	0.25915290739411345	20.705882352941178	115.625
043	3	0.1407035175879397	6.703703703703703	76.57142857142857
045	0	0.3948312993539124	21.48	71.0
045	1	0.3280689160086145	41.0	115.8
045	2	0.19885139985642497	14.052631578947368	91.33333333333333
045	3	0.07609475951184494	5.052631578947368	91.0
046	0	0.35750179468772436	99.0	156.5
046	1	0.33022254127781764	91.4	102.5
046	2	0.24623115577889448	37.55555555555556	262.75
046	3	0.06389088298636038	29.0	456.0
