subject	state	fractional_occupancy	mean_lifetime	mean_intervaltime
041	3	0.34820143884892085	4.076190476190476	17.418181818181818
042	0	0.10143884892086331	3.875	71.5625
042	1	0.43453237410071943	14.21951219512195	28.4
042	2	0.023741007194244605	1.1	108.5
042	3	0.44028776978417267	9.864406779661017	27.551724137931036
043	0	0.18489208633093526	1.7433628318584071	19.203389830508474
043	1	0.30071942446043165	6.015625	28.6875
043	2	0.09064748201438849	1.7142857142857142	40.724137931034484
043	3	0.4237410071942446	4.166666666666667	13.285714285714286
045	0	0.2525179856115108	2.7476635514018692	19.464285714285715
045	1	0.30287769784172663	5.676470588235294	26.647058823529413
045	2	0.11654676258992806	1.6266666666666667	32.43589743589744
045	3	0.32805755395683456	3.413793103448276	15.305084745762711
046	0	0.15899280575539568	3.0161290322580645	34.81818181818182
046	1	0.25539568345323743	10.242424242424242	20.125
046	2	0.0856115107913669	3.4	66.125
046	3	0.5	9.414285714285715	20.457142857142856
