subject	state	fractional_occupancy	mean_lifetime	mean_intervaltime
001	0	0.3158273381294964	11.647058823529411	17.41176470588235
001	1	0.41654676258992807	8.931034482758621	14.672413793103448
001	2	0.10215827338129496	3.892857142857143	45.535714285714285
001	3	0.16546762589928057	2.3676470588235294	17.455882352941178
002	0	0.37410071942446044	11.625	22.225
002	1	0.4143884892086331	12.5	19.523809523809526
002	2	0.13381294964028778	7.2272727272727275	46.63636363636363
002	3	0.0776978417266187	1.9166666666666667	34.55555555555556
003	0	0.32805755395683456	9.738095238095237	23.19047619047619
003	1	0.37194244604316545	8.017543859649123	15.0
003	2	0.1618705035971223	4.186046511627907	26.46511627906977
003	3	0.1381294964028777	2.5185185185185186	20.75925925925926
004	0	0.33741007194244604	18.166666666666668	31.833333333333332
004	1	0.5129496402877698	17.68421052631579	15.631578947368421
004	2	0.04100719424460432	2.75	78.66666666666667
004	3	0.10863309352517986	2.9210526315789473	31.473684210526315
005	0	0.4143884892086331	15.428571428571429	24.228571428571428
005	1	0.42158273381294964	16.96875	25.15625
005	2	0.08129496402877698	2.8275862068965516	44.172413793103445
005	3	0.08273381294964029	3.2222222222222223	35.888888888888886
006	0	0.3043165467625899	8.022222222222222	20.08888888888889
006	1	0.2992805755395683	7.956521739130435	21.195652173913043
006	2	0.19784172661870503	18.53846153846154	49.76923076923077
006	3	0.1985611510791367	2.5128205128205128	14.935897435897436
007	0	0.35251798561151076	18.36	36.84
007	1	0.46258992805755395	17.228571428571428	19.285714285714285
007	2	0.10143884892086331	3.892857142857143	44.607142857142854
007	3	0.08345323741007195	4.090909090909091	38.68181818181818
009	0	0.4366906474820144	15.805555555555555	22.694444444444443
009	1	0.3532374100719424	10.069767441860465	15.813953488372093
009	2	0.0776978417266187	4.833333333333333	61.72222222222222
009	3	0.13237410071942446	2.0847457627118646	21.406779661016948
012	0	0.23884892086330936	9.3125	32.4375
012	1	0.5402877697841727	17.121951219512194	14.121951219512194
012	2	0.15179856115107915	9.4	50.45
012	3	0.06906474820143885	1.325	26.3
014	0	0.31366906474820144	11.027777777777779	21.305555555555557
014	1	0.3532374100719424	7.016393442622951	15.573770491803279
014	2	0.1683453237410072	7.869565217391305	48.52173913043478
014	3	0.1647482014388489	2.619047619047619	19.19047619047619
015	0	0.08273381294964029	6.2	78.8
015	1	0.6446043165467625	13.174603174603174	8.841269841269842
015	2	0.11007194244604317	10.916666666666666	92.83333333333333
015	3	0.16258992805755396	2.2941176470588234	17.852941176470587
016	0	0.2776978417266187	8.6	23.95
016	1	0.46474820143884893	11.549019607843137	14.745098039215685
016	2	0.13453237410071942	3.65	30.125
016	3	0.12302158273381295	4.0	36.1764705882353
018	0	0.3726618705035971	8.660377358490566	16.77358490566038
018	1	0.39280575539568346	8.678571428571429	15.767857142857142
018	2	0.045323741007194246	2.388888888888889	72.5
018	3	0.18920863309352517	1.7157894736842105	12.663157894736843
019	0	0.27482014388489207	10.90625	31.90625
019	1	0.437410071942446	10.862745098039216	10.941176470588236
019	2	0.08201438848920864	13.0	129.625
019	3	0.20575539568345325	2.8142857142857145	16.2
020	0	0.27841726618705037	7.170212765957447	22.340425531914892
020	1	0.4251798561151079	10.173076923076923	15.884615384615385
020	2	0.17913669064748203	5.048780487804878	26.682926829268293
020	3	0.11726618705035971	1.793103448275862	21.46551724137931
021	0	0.2755395683453237	9.243243243243244	26.91891891891892
021	1	0.4848920863309353	9.65079365079365	12.126984126984127
021	2	0.07338129496402877	3.4545454545454546	52.72727272727273
021	3	0.16618705035971224	2.242857142857143	17.228571428571428
022	0	0.2971223021582734	7.760869565217392	21.108695652173914
022	1	0.3877697841726619	8.849056603773585	16.71698113207547
022	2	0.1683453237410072	6.9655172413793105	37.310344827586206
022	3	0.14676258992805755	2.3793103448275863	20.775862068965516
024	0	0.2302158273381295	5.137254901960785	14.098039215686274
024	1	0.3489208633093525	6.693548387096774	15.338709677419354
024	2	0.2892086330935252	5.7894736842105265	17.80701754385965
024	3	0.1316546762589928	2.0677966101694913	21.11864406779661
025	0	0.4158273381294964	10.235294117647058	16.03921568627451
025	1	0.27841726618705037	7.704545454545454	23.477272727272727
025	2	0.16906474820143885	5.705882352941177	30.352941176470587
025	3	0.1366906474820144	2.245614035087719	21.05263157894737
026	0	0.3489208633093525	14.0625	19.21875
026	1	0.4028776978417266	8.216666666666667	14.833333333333334
026	2	0.10719424460431655	5.260869565217392	50.47826086956522
026	3	0.1410071942446043	2.1147540983606556	19.918032786885245
027	0	0.5302158273381294	30.47826086956522	29.391304347826086
027	1	0.2841726618705036	15.956521739130435	43.21739130434783
027	2	0.1093525179856115	10.538461538461538	85.76923076923077
027	3	0.07625899280575539	2.9615384615384617	49.38461538461539
028	0	0.29280575539568343	9.333333333333334	21.743589743589745
028	1	0.32446043165467625	9.0	21.177777777777777
028	2	0.1669064748201439	4.7894736842105265	31.263157894736842
028	3	0.2158273381294964	4.528301886792453	21.056603773584907
030	0	0.24172661870503598	6.568181818181818	21.045454545454547
030	1	0.4309352517985611	8.396825396825397	13.555555555555555
030	2	0.15971223021582734	5.84375	32.0625
030	3	0.16762589928057553	2.1690140845070425	16.830985915492956
031	0	0.3697841726618705	12.105263157894736	12.81578947368421
031	1	0.3597122302158273	7.962962962962963	17.425925925925927
031	2	0.11942446043165468	4.258064516129032	40.29032258064516
031	3	0.1510791366906475	2.203125	17.015625
032	0	0.41223021582733815	23.90909090909091	34.5
032	1	0.3762589928057554	15.833333333333334	29.6
032	2	0.17697841726618704	7.133333333333334	36.666666666666664
032	3	0.034532374100719423	1.4210526315789473	71.42105263157895
034	0	0.28633093525179854	8.162790697674419	22.325581395348838
034	1	0.34532374100719426	5.638888888888889	12.38888888888889
034	2	0.15611510791366906	3.7777777777777777	23.08888888888889
034	3	0.21223021582733814	3.0277777777777777	15.208333333333334
037	0	0.38920863309352516	12.666666666666666	21.71794871794872
037	1	0.4028776978417266	10.08	16.54
037	2	0.038129496402877695	2.3076923076923075	90.6923076923077
037	3	0.1697841726618705	2.7142857142857144	18.603174603174605
038	0	0.2841726618705036	9.914285714285715	28.97142857142857
038	1	0.46474820143884893	12.10204081632653	14.959183673469388
038	2	0.05971223021582734	3.764705882352941	67.52941176470588
038	3	0.19136690647482013	3.418181818181818	20.963636363636365
040	0	0.2805755395683453	8.871794871794872	25.102564102564102
040	1	0.379136690647482	8.228070175438596	15.631578947368421
040	2	0.1971223021582734	5.325581395348837	24.86046511627907
040	3	0.14316546762589927	2.9166666666666665	22.583333333333332
041	0	0.3122302158273381	10.078947368421053	20.763157894736842
041	1	0.4589928057553957	12.76086956521739	15.630434782608695
041	2	0.09496402877697842	2.6285714285714286	34.68571428571428
041	3	0.13381294964028778	3.575	30.3
042	0	0.38057553956834533	20.875	35.791666666666664
042	1	0.46690647482014386	23.692307692307693	29.192307692307693
042	2	0.05755395683453238	4.571428571428571	74.5
042	3	0.09496402877697842	8.538461538461538	87.61538461538461
043	0	0.3899280575539568	11.227272727272727	17.136363636363637
043	1	0.2589928057553957	7.82051282051282	25.846153846153847
043	2	0.18705035971223022	7.428571428571429	36.57142857142857
043	3	0.16402877697841728	2.6315789473684212	21.0
045	0	0.25755395683453236	7.609756097560975	22.585365853658537
045	1	0.40863309352517985	9.481481481481481	15.722222222222221
045	2	0.21654676258992805	4.75	21.942307692307693
045	3	0.11726618705035971	2.306122448979592	23.836734693877553
046	0	0.42805755395683454	22.333333333333332	16.875
046	1	0.2884892086330935	13.214285714285714	35.07142857142857
046	2	0.12877697841726618	9.9375	62.5
046	3	0.15467625899280577	5.090909090909091	35.45454545454545
